"article_id","article_version","article_type","code_table_row","brand_name","eff_date","end_date","comments","hcpc_code_id","hcpc_code_version","last_updated","short_description","long_description"
"52527","89","3","95","Injection, adalimumab-aaty, biosimilar, 1 mg","2025-01-01 00:00:00","","Apparent on its Face","Q5141","100","2025-12-26 14:14:25","Inj adalimumab-aaty, 1 mg","INJECTION, ADALIMUMAB-AATY, BIOSIMILAR, 1 MG"
"52527","89","3","96","Injection, adalimumab-ryvk biosimilar, 1 mg","2025-01-01 00:00:00","","Apparent on its Face","Q5142","100","2025-12-26 14:14:25","Inj adalimumab-ryvk, 1 mg","INJECTION, ADALIMUMAB-RYVK BIOSIMILAR, 1 MG"
"52527","89","3","97","Injection, adalimumab-adbm, biosimilar, 1 mg","2025-01-01 00:00:00","","Apparent on its Face","Q5143","100","2025-12-26 14:14:25","Inj adalimumab-adbm, 1 mg","INJECTION, ADALIMUMAB-ADBM, BIOSIMILAR, 1 MG"
"52527","89","3","98","Injection, adalimumab-aacf (idacio), biosimilar, 1 mg","2025-01-01 00:00:00","","Apparent on its Face","Q5144","100","2025-12-26 14:14:25","Inj, idacio, 1 mg","INJECTION, ADALIMUMAB-AACF (IDACIO), BIOSIMILAR, 1 MG"
"52527","89","3","99","Injection, adalimumab-afzb (abrilada), biosimilar, 1 mg","2025-01-01 00:00:00","","Apparent on its Face","Q5145","100","2025-12-26 14:14:25","Inj, abrilada, 1 mg","INJECTION, ADALIMUMAB-AFZB (ABRILADA), BIOSIMILAR, 1 MG"
"52527","89","3","100","Injection, ustekinumab-ttwe (pyzchiva), subcutaneous, 1 mg
	pyzchiva
","2025-01-01 00:00:00","","Acceptable Evidentiary Criteria Available","Q9996","100","2025-12-26 14:14:25","Ustekinumab- ttwe sub cu inj","INJECTION, USTEKINUMAB-TTWE (PYZCHIVA), SUBCUTANEOUS, 1 MG"
"52527","89","3","101","Injection, ustekinumab-aekn (selarsdi), 1 mg	ustekinumab-aekn (selarsdi)*Note: If being administered IV use modifier “JA”; if administered subcutaneously use modifier “JB” (subcutaneous injection is considered self-administered)","2025-01-01 00:00:00","","Acceptable Evidentiary Criteria Available","Q9998","100","2025-12-26 14:14:25","Inj ustekinumab-aekn, 1 mg","INJECTION, USTEKINUMAB-AEKN (SELARSDI), BIOSIMILAR, 1 MG"
"52527","89","3","102","Otulfi*Note: If being administered IV use modifier “JA”; if administered subcutaneously use modifier “JB” (subcutaneous injection is considered self-administered)","2025-06-30 00:00:00","","Apparent on its Face","Q9999","100","2025-12-26 14:14:25","Inj ustekinumab-aauz 1 mg","INJECTION, USTEKINUMAB-AAUZ (OTULFI), BIOSIMILAR, 1 MG"
"52527","89","3","103","Abatacept (Orencia)","2016-10-17 00:00:00","2017-04-17 00:00:00","Apparent on its Face","J0129","100","2025-12-26 14:14:25","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"52527","89","3","104","Abatacept; Orencia when self administered
Note: J0129 Abatacept should only be used for Medicare when administered under the direct supervision of a physician, not for use when drug is self administered. If filing for self-administered form for Medicare denial, use J3490, J3590, or C9399 listed within this document.","2016-10-17 00:00:00","2020-01-23 00:00:00","Apparent on its Face","J0129","100","2025-12-26 14:14:25","Abatacept injection","INJECTION, ABATACEPT, 10 MG (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"52527","89","3","105","Muse","2003-03-15 00:00:00","2017-04-17 00:00:00","Apparent on its Face","J0275","100","2025-12-26 14:14:25","Alprostadil urethral suppos","ALPROSTADIL URETHRAL SUPPOSITORY (CODE MAY BE USED FOR MEDICARE WHEN DRUG ADMINISTERED UNDER THE DIRECT SUPERVISION OF A PHYSICIAN, NOT FOR USE WHEN DRUG IS SELF ADMINISTERED)"
"52527","89","3","106","Immune Globulin
Cuvitru","2021-03-27 00:00:00","2021-03-27 00:00:00","Apparent on its Face","J1555","100","2025-12-26 14:14:25","Inj cuvitru, 100 mg","INJECTION, IMMUNE GLOBULIN (CUVITRU), 100 MG"
"52527","89","3","107","Immune Globulin-klhw
Xemblify
","2021-03-27 00:00:00","2021-03-27 00:00:00","Apparent on its Face","J1558","100","2025-12-26 14:14:25","Inj. xembify, 100 mg","INJECTION, IMMUNE GLOBULIN (XEMBIFY), 100 MG"
"52527","89","3","108","Hizentra","2013-10-23 00:00:00","2020-12-31 00:00:00","Apparent on its Face","J1559","100","2025-12-26 14:14:25","Hizentra injection","INJECTION, IMMUNE GLOBULIN (HIZENTRA), 100 MG"
"52527","89","3","109","Simponi
Note: If billing for any other form of this drug, use J3490. Removing J1602 from list as code is for IV form only and references Simponi Aria.","2016-10-17 00:00:00","2016-10-17 00:00:00","Apparent on its Face","J1602","100","2025-12-26 14:14:25","Golimumab for iv use 1mg","INJECTION, GOLIMUMAB, 1 MG, FOR INTRAVENOUS USE"
"52527","89","3","110","Tremfya","2020-05-01 00:00:00","2020-05-01 00:00:00","Acceptable Evidentiary Criteria Available","J1628","100","2025-12-26 14:14:25","Inj., guselkumab, 1 mg","INJECTION, GUSELKUMAB, 1 MG"
"52527","89","3","111","Regitine","2013-10-23 00:00:00","2019-07-24 00:00:00","Apparent on its Face","J2760","100","2025-12-26 14:14:25","Phentolaine mesylate inj","INJECTION, PHENTOLAMINE MESYLATE, UP TO 5 MG"
"52527","89","3","112","Stelara","2020-05-01 00:00:00","2020-05-01 00:00:00","Acceptable Evidentiary Criteria Available","J3357","100","2025-12-26 14:14:25","Ustekinumab sub cu inj, 1 mg","USTEKINUMAB, FOR SUBCUTANEOUS INJECTION, 1 MG"
"52527","89","3","113","Otrexup (Methotrexate - Solution Auto-injector Non Chemotherapeutic)
See under J3490 Methotrexate Solution Auto-injector Non Chemotherapeutic","2015-10-01 00:00:00","2017-04-18 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","114","Insulin Glargine (pen injector) 
Toujeo SoloStar
Lantus
Note: If billed under any other miscellaneous code (i.e., J3590, J9999, or C9399) same rules apply.
","2015-10-01 00:00:00","2022-11-19 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","115","Abatacept, SQ 
Orencia
Orencia Prefilled Syringe
Orencia Clickjet
Note: Note: If billed under any other miscellaneous code (i.e., J3590, J9999, or C9399) same rules applySpecial Instruction:
(Note: J0129 Abatacept is only to be used when administered by IV infusion under direct supervision of a physician) 
Note: End dating and adding code J0129 with additional information

","2017-05-31 00:00:00","2021-03-27 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","116","Quadmix (alprostadil, atropine, papaverine, phentolamine)
Note: If billed under any other miscellaneous code (i.e., J3590, J9999, or C9399) same rules apply
Note End dating as this is a duplicate entry see under J3490 with Timix and Quadramix","2017-05-31 00:00:00","2021-02-10 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","117","Tezspire (Tezepelumab-Ekko) 
CUrrently billed with unlisted codes J34490, J3590 or C9399 for ASC and facility POS
Effective 07/01/2022 use J2356

Note: If being administered IV use modifier “JA”; if administered subcutaneously use modifier “JB” (subcutaneous injection is considered self-administered)","2022-07-10 00:00:00","2022-07-10 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","118","Omvoh
mirikizumab-mrkz
(J3490, J3590, C9399)
(use modifier “JA”; if administered subcutaneously use modifier “JB” (subcutaneous injection is considered self-administered) ","2024-01-13 00:00:00","2024-06-30 00:00:00","Apparent on its Face","J3490","100","2025-12-26 14:14:25","Drugs unclassified injection","UNCLASSIFIED DRUGS"
"52527","89","3","119","Etanercept-szzs
Erelzi
Biosimilar to Etanercept (Enbrel) under J1438
Note: If billed under any other miscellaneous code (i.e., J3490, J9999, or C9399) same rules apply

**End dating 09/09/2019 entry only as this is already listed under J3490 effective 10/17/2016 which still applies.","2019-09-09 00:00:00","2019-09-09 00:00:00","Apparent on its Face","J3590","100","2025-12-26 14:14:25","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52527","89","3","120","Peginterferon Beta-1A 
Plegridy
Note: If billed under any other miscellaneous code (i.e., J3490, J9999, or C9399) same rules apply
Note: End dating as this is listed under J9213","2016-10-17 00:00:00","2021-03-27 00:00:00","Apparent on its Face","J3590","100","2025-12-26 14:14:25","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52527","89","3","121","Raptiva
removing no longer available","2007-05-16 00:00:00","2017-04-18 00:00:00","Apparent on its Face","J3590","100","2025-12-26 14:14:25","Unclassified biologics","UNCLASSIFIED BIOLOGICS"
"52571","139","3","1","Bydureon (exenatide extended release for injectable suspension) ","2012-08-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","2","Victoza (liraglutide)","2010-05-01 00:00:00","","Acceptable Evidentiary Criteria Available","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","3","Simponi (golimumab)","2010-05-01 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","4","Egrifta (tesamorelin)","2011-06-04 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","5","Kineret 100 mg (anakinra)","2003-04-13 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","6"," Byetta (exenatide injection)","2006-01-19 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","7","Pegasys, Pegasys Proclick (peginterferon alfa-2a)","2006-03-05 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","8","Sylatron (peginterferon alfa-2b) ","2012-05-19 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","9","Signifor (pasireotide)","2013-06-17 00:00:00","","Presumption of Long-Term Non-Acute Administration","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","10","Trulicity (dulaglutide)       ","2015-09-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","11","Otrexup (methotrexate injection) ","2015-09-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","12","Plegridy (peginterferon beta-1a) ","2015-09-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","13","Cosentyx (secukinumab)","2015-09-28 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","14","Tanzeum 30mg (albiglutide for subcutaneous injection) ","2014-12-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","15","Rebif 1 mcg (interferon beta-1a)","2014-01-01 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","16","Myalept 11 mg (metreleptin for injection) 

","2014-10-13 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","17","Praluent (alirocumab)","2016-01-18 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","18","Repatha (evolocumab)","2016-01-18 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","19","Natpara (parathyroid hormone)","2016-01-18 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","20","Strensiq (asfotase alfa) ","2016-05-23 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","21","TriMix","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","22"," PegIntron (pegylated interferon alfa-2b) ","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","23","Saxenda (liraglutide)","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","24","Somavert (pegvisomant)","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","25","Symlin (pramlintide acetate injection)","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","26","Toujeo (insulin glargine injection)","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","27","Taltz (ixekizumab)","2016-10-31 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","28","Siliq (brodalumab)","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","29","Amjevita (adalimumab-atto)","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","30","Dupixent (dupilumab)","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","31","Erelzi (etanercept-SZZS)","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","32","Kynamro (mipomersen sodium)
","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","33","Quad-Mix","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","34"," Rasuvo (methotrexate, injection for subcutaneous use)","2017-11-16 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","35","Tymlos (abaloparatide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","36","Kevzara (sarilumab)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","37","Ozempic (semaglutide)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","38","Aimovig (erenumab-aooe)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","39","Lantus (insulin glargine injection)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","40","Emgality (galcanezumab-gnlm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","41","Cyltezo (adalimumab-adbm)","2019-12-02 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","42","Besremi (ropeginterferon alfa-2b, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","43","Skyrizi (risankizumab-rzaa, injection for subcutaneous use)*","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
"52571","139","3","44","Sogroya (somapacitan-beco, injection for subcutaneous use)","2022-06-06 00:00:00","","Apparent on its Face","C9399","100","2026-01-23 13:38:37","Unclassified drugs or biolog","UNCLASSIFIED DRUGS OR BIOLOGICALS"
