article_id,article_version,related_num,r_article_id,r_article_version,r_lcd_id,r_lcd_version,r_contractor_id,last_updated
53049,99,2,58872,4,,,331,2023-10-23 11:00:21.713000000
53049,99,3,59073,8,,,331,2022-05-27 12:07:52.220000000
53049,99,4,,,36240,54,331,2023-10-17 18:48:51.433000000
53052,47,1,,,34563,2,227,2014-03-31 20:14:31
53052,48,1,,,34563,2,227,2014-03-31 20:14:31
53053,14,1,,,34564,2,227,2014-03-31 20:15:38
53053,14,2,,,34560,2,227,2014-03-31 20:15:44
53053,14,3,,,34427,8,226,2015-01-21 20:13:23
53053,14,4,,,34428,9,226,2015-01-21 20:13:36
53056,14,1,,,34566,2,227,2014-03-31 20:21:08
53056,14,2,,,34544,2,227,2014-03-31 20:21:08
53056,14,3,,,34547,2,227,2014-03-31 20:21:08
53056,14,4,,,34559,2,227,2014-03-31 20:21:08
53056,14,5,,,34567,2,227,2014-03-31 20:21:08
53056,14,6,,,34548,2,227,2014-03-31 20:21:08
53056,14,7,,,34558,2,227,2014-03-31 20:21:08
53056,15,1,,,34566,2,227,2014-03-31 20:21:08
53056,15,2,,,34544,2,227,2014-03-31 20:21:08
53056,15,3,,,34547,2,227,2014-03-31 20:21:08
53056,15,4,,,34559,2,227,2014-03-31 20:21:08
53056,15,5,,,34567,2,227,2014-03-31 20:21:08
53056,15,6,,,34548,2,227,2014-03-31 20:21:08
53056,15,7,,,34558,2,227,2014-03-31 20:21:08
53057,61,1,,,34560,2,227,2014-03-31 20:27:20
53057,63,1,,,34560,2,227,2014-03-31 20:27:20
53058,59,1,,,34564,2,227,2014-03-31 20:28:02
53058,61,1,,,34564,2,227,2014-03-31 20:28:02
53060,44,2,,,33467,6,234,2015-02-12 19:07:47
53060,48,2,,,33467,6,234,2015-02-12 19:07:47
53064,81,1,,,34427,5,226,2014-09-11 13:55:14
53064,83,1,,,34427,5,226,2014-09-11 13:55:14
53065,70,1,,,34428,6,226,2014-09-11 13:56:54
53065,72,1,,,34428,6,226,2014-09-11 13:56:54
53079,17,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53079,19,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53079,21,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53079,23,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53079,25,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53079,26,1,,,34010,11,345,2016-07-12 15:19:11.617000000
53084,18,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53084,20,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53084,22,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53084,24,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53084,27,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53084,28,1,,,34209,9,364,2016-07-12 15:18:19.843000000
53095,28,1,,,33420,2,234,2014-04-09 18:34:13
53101,46,1,,,35025,2,234,2014-04-04 17:57:24
53104,32,1,,,35025,2,234,2014-04-04 18:00:24
53105,22,1,,,35025,2,234,2014-04-04 18:00:46
53106,16,1,,,35025,2,234,2014-04-04 18:01:20
53127,171,1,53049,87,,,331,2022-05-27 12:08:10.057000000
53127,177,1,53049,87,,,331,2022-05-27 12:08:10.057000000
53127,181,1,53049,87,,,331,2022-05-27 12:08:10.057000000
53127,184,1,53049,87,,,331,2022-05-27 12:08:10.057000000
53127,187,1,53049,87,,,331,2022-05-27 12:08:10.057000000
53252,224,1,,,35448,22,331,2016-05-02 14:00:41.210000000
53252,224,2,,,35451,50,331,2023-11-15 13:21:36.150000000
53252,224,3,,,39659,13,335,2023-07-28 12:18:18.050000000
53252,231,1,,,35448,22,331,2016-05-02 14:00:41.210000000
53252,231,2,,,35451,50,331,2023-11-15 13:21:36.150000000
53252,231,3,,,39659,13,335,2023-07-28 12:18:18.050000000
53252,234,1,,,35448,22,331,2016-05-02 14:00:41.210000000
53252,234,2,,,35451,50,331,2023-11-15 13:21:36.150000000
53252,234,3,,,39659,13,335,2023-07-28 12:18:18.050000000
53252,236,1,,,35448,22,331,2016-05-02 14:00:41.210000000
53252,236,2,,,35451,50,331,2023-11-15 13:21:36.150000000
53252,236,3,,,39659,13,335,2023-07-28 12:18:18.050000000
53252,237,1,,,35448,22,331,2016-05-02 14:00:41.210000000
53252,237,2,,,35451,50,331,2023-11-15 13:21:36.150000000
53252,237,3,,,39659,13,335,2023-07-28 12:18:18.050000000
53296,18,2,55215,3,,,364,2016-12-22 15:52:49.570000000
53296,18,3,53287,8,,,364,2018-05-02 17:32:17.703000000
53296,22,2,55215,3,,,364,2016-12-22 15:52:49.570000000
53296,22,3,53287,8,,,364,2018-05-02 17:32:17.703000000
53304,11,1,53309,5,,,364,2016-12-20 19:48:44.333000000
53304,11,2,53339,5,,,364,2016-12-20 19:48:44.333000000
53304,13,1,53309,5,,,364,2016-12-20 19:48:44.333000000
53304,13,2,53339,5,,,364,2016-12-20 19:48:44.333000000
53304,15,1,53309,5,,,364,2016-12-20 19:48:44.333000000
53304,15,2,53339,5,,,364,2016-12-20 19:48:44.333000000
53304,16,1,53309,5,,,364,2016-12-20 19:48:44.333000000
53304,16,2,53339,5,,,364,2016-12-20 19:48:44.333000000
53309,14,1,53304,5,,,364,2016-12-20 20:17:00.287000000
53309,14,2,53339,5,,,364,2016-12-20 20:17:00.287000000
53309,17,1,53304,5,,,364,2016-12-20 20:17:00.287000000
53309,17,2,53339,5,,,364,2016-12-20 20:17:00.287000000
53309,18,1,53304,5,,,364,2016-12-20 20:17:00.287000000
53309,18,2,53339,5,,,364,2016-12-20 20:17:00.287000000
53339,5,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53339,6,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53339,8,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53339,10,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53339,13,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53339,14,1,53304,5,,,364,2016-12-20 20:18:23.543000000
53480,14,1,,,35025,96,391,2023-11-27 16:34:43.223000000
53484,16,1,,,35025,96,391,2023-11-27 16:34:43.223000000
53497,15,3,,,33428,27,378,2017-07-26 19:57:30.967000000
53531,22,1,,,39919,5,391,2025-07-21 13:36:36.720000000
53538,15,1,,,35025,96,391,2023-11-27 16:34:43.223000000
53558,29,1,,,35025,96,391,2023-11-27 16:34:43.223000000
53605,21,1,,,36129,43,394,2019-09-06 15:18:17.847000000
53702,19,1,,,35025,96,391,2023-11-27 16:34:43.223000000
53773,20,1,,,34427,5,226,2014-09-18 22:14:22
53773,20,2,,,34428,6,226,2014-09-18 22:14:32
53883,26,1,,,34961,45,331,2019-04-18 20:11:11.973000000
54018,33,1,,,35025,22,234,2015-01-16 17:00:02
54021,26,1,,,35025,22,234,2015-01-16 20:00:54
54095,59,1,59426,14,,,331,2023-10-20 13:15:40.673000000
54095,59,2,59566,7,,,331,2023-10-20 13:16:46.413000000
54095,59,3,,,35081,79,335,2023-09-21 13:26:19.223000000
54095,65,1,59426,14,,,331,2023-10-20 13:15:40.673000000
54095,65,2,59566,7,,,331,2023-10-20 13:16:46.413000000
54095,65,3,,,35081,79,335,2023-09-21 13:26:19.223000000
54095,68,1,59426,14,,,331,2023-10-20 13:15:40.673000000
54095,68,2,59566,7,,,331,2023-10-20 13:16:46.413000000
54095,68,3,,,35081,79,335,2023-09-21 13:26:19.223000000
54111,48,1,,,35070,73,331,2019-10-25 16:48:46.213000000
54111,50,1,,,35070,73,331,2019-10-25 16:48:46.213000000
54117,86,1,,,35041,30,331,2016-06-23 13:32:33.817000000
54117,88,1,,,35041,30,331,2016-06-23 13:32:33.817000000
54185,19,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54185,20,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54188,33,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54189,13,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54189,14,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54191,27,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54192,22,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54194,23,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54195,22,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54196,20,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54197,19,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54197,20,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54199,14,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54199,15,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54200,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54200,17,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54242,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54242,17,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54244,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54244,17,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54257,14,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54269,14,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54270,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54271,18,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54271,19,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54272,14,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54272,15,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54274,19,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54274,20,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54278,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54278,17,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54283,15,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54295,27,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54300,16,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54338,50,2,,,36082,13,378,2015-11-09 18:25:04.447000000
54338,50,3,,,35025,39,378,2017-10-02 17:07:34.847000000
54338,52,1,,,38965,3,391,2022-08-25 14:17:29.527000000
54338,52,2,,,38966,3,391,2022-08-25 14:18:18.580000000
54338,55,1,,,38965,3,391,2022-08-25 14:17:29.527000000
54338,55,2,,,38966,3,391,2022-08-25 14:18:18.580000000
54386,37,1,,,35160,6,364,2015-07-09 22:16:03.987000000
54388,33,1,,,36256,3,345,2015-07-21 17:32:12.573000000
54398,2,1,,,35753,2,143,2015-06-10 13:17:14.703000000
54399,2,1,,,35761,2,143,2015-06-10 13:21:03.003000000
54400,2,1,,,35751,2,143,2015-06-10 13:24:15.810000000
54402,2,1,,,35755,1,143,2015-06-10 13:48:18.373000000
54418,25,1,,,35160,6,364,2015-07-09 22:18:53.493000000
54418,27,1,,,35160,6,364,2015-07-09 22:18:53.493000000
54420,24,1,,,36256,3,345,2015-07-21 17:35:14.500000000
54420,26,1,,,36256,3,345,2015-07-21 17:35:14.500000000
54422,20,1,,,35160,6,364,2015-07-09 22:19:33.490000000
54424,19,1,,,36256,3,345,2015-07-21 17:38:24.260000000
54445,24,1,,,35160,6,364,2015-07-09 22:20:48.417000000
54445,26,1,,,35160,6,364,2015-07-09 22:20:48.417000000
54447,21,1,,,36256,3,345,2015-07-21 17:46:32.023000000
54447,23,1,,,36256,3,345,2015-07-21 17:46:32.023000000
54447,25,1,,,36256,3,345,2015-07-21 17:46:32.023000000
54472,28,1,,,35025,26,234,2015-07-14 19:46:38.300000000
54472,30,1,,,35025,26,234,2015-07-14 19:46:38.300000000
54480,11,1,,,35160,6,364,2015-07-09 22:21:28.600000000
54480,13,1,,,35160,6,364,2015-07-09 22:21:28.600000000
54480,15,1,,,35160,6,364,2015-07-09 22:21:28.600000000
54482,11,1,,,36256,3,345,2015-07-21 17:48:54.780000000
54482,13,1,,,36256,3,345,2015-07-21 17:48:54.780000000
54482,15,1,,,36256,3,345,2015-07-21 17:48:54.780000000
54484,8,1,,,35160,6,364,2015-07-09 22:21:59.067000000
54484,10,1,,,35160,6,364,2015-07-09 22:21:59.067000000
54484,12,1,,,35160,6,364,2015-07-09 22:21:59.067000000
54486,8,1,,,36256,3,345,2015-07-21 17:51:16.317000000
54486,10,1,,,36256,3,345,2015-07-21 17:51:16.317000000
54486,12,1,,,36256,3,345,2015-07-21 17:51:16.317000000
54498,21,1,,,35160,6,364,2015-07-09 22:23:30.780000000
54498,23,1,,,35160,6,364,2015-07-09 22:23:30.780000000
54500,19,1,,,36256,3,345,2015-07-21 18:06:15.127000000
54500,21,1,,,36256,3,345,2015-07-21 18:06:15.127000000
54500,23,1,,,36256,3,345,2015-07-21 18:06:15.127000000
54516,37,1,55426,12,,,140,2017-03-09 18:44:05.417000000
54516,37,2,,,36267,2,140,2015-09-22 19:35:34.850000000
54516,42,1,55426,12,,,140,2017-03-09 18:44:05.417000000
54516,42,2,,,36267,2,140,2015-09-22 19:35:34.850000000
54516,45,1,55426,12,,,140,2017-03-09 18:44:05.417000000
54516,45,2,,,36267,2,140,2015-09-22 19:35:34.850000000
54547,3,1,,,36249,4,360,2015-07-20 21:23:40.167000000
54548,27,1,52855,5,,,297,2015-07-24 18:42:26.493000000
54548,27,2,54549,3,,,297,2015-07-24 18:42:26.553000000
54548,27,3,,,33394,3,297,2015-07-24 18:42:41.407000000
54548,32,1,52855,5,,,297,2015-07-24 18:42:26.493000000
54548,32,2,54549,3,,,297,2015-07-24 18:42:26.553000000
54548,32,3,,,33394,3,297,2015-07-24 18:42:41.407000000
54548,35,1,52855,5,,,297,2015-07-24 18:42:26.493000000
54548,35,2,54549,3,,,297,2015-07-24 18:42:26.553000000
54548,35,3,,,33394,3,297,2015-07-24 18:42:41.407000000
54552,3,1,,,35160,8,364,2015-07-20 21:24:30.913000000
54553,3,1,,,36255,3,351,2015-07-20 21:25:57.153000000
54554,3,1,,,36256,3,345,2015-07-20 21:26:56.467000000
54562,3,1,,,35998,1,143,2015-07-22 14:02:29.460000000
54563,54,1,55426,23,,,139,2017-05-31 21:39:35.377000000
54563,54,2,,,33831,14,139,2017-07-24 13:03:37.760000000
54584,2,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54588,2,1,,,35986,20,228,2021-03-05 14:10:09.720000000
54589,2,1,,,36340,2,360,2015-08-06 21:21:45.277000000
54591,3,1,,,36349,2,351,2015-08-06 21:23:40.237000000
54594,3,1,,,36346,2,360,2015-08-07 02:42:22.067000000
54595,3,1,,,36351,2,364,2015-08-07 02:43:32.863000000
54596,3,1,,,36352,2,351,2015-08-07 02:44:28.277000000
54597,3,1,,,36353,2,345,2015-08-07 02:45:42.487000000
54630,2,1,,,36341,10,360,2016-03-02 18:25:37.977000000
54632,3,1,,,36344,10,351,2016-03-02 18:27:08.737000000
54641,3,1,,,34314,10,364,2015-08-28 22:02:25.057000000
54641,5,1,,,34314,10,364,2015-08-28 22:02:25.057000000
54641,9,1,,,34314,10,364,2015-08-28 22:02:25.057000000
54641,13,1,,,34314,10,364,2015-08-28 22:02:25.057000000
54643,3,1,,,34074,3,345,2015-08-28 22:03:56.363000000
54643,5,1,,,34074,3,345,2015-08-28 22:03:56.363000000
54643,9,1,,,34074,3,345,2015-08-28 22:03:56.363000000
54643,13,1,,,34074,3,345,2015-08-28 22:03:56.363000000
54644,2,1,,,36409,2,360,2015-08-31 14:54:39.517000000
54645,3,1,,,34314,10,364,2015-08-31 14:55:22.123000000
54646,3,1,,,34092,3,351,2015-08-31 14:56:43.823000000
54647,3,1,,,34074,3,345,2015-08-31 14:57:54.600000000
54660,7,1,,,34314,10,364,2015-09-01 20:53:31.343000000
54660,10,1,,,34314,10,364,2015-09-01 20:53:31.343000000
54660,13,1,,,34314,10,364,2015-09-01 20:53:31.343000000
54662,7,1,,,34074,3,345,2015-09-01 20:56:07.613000000
54662,10,1,,,34074,3,345,2015-09-01 20:56:07.613000000
54662,13,1,,,34074,3,345,2015-09-01 20:56:07.613000000
54682,34,1,,,37175,2,374,2017-01-11 20:08:19.197000000
54682,34,2,,,37176,10,374,2017-12-13 20:40:28.107000000
54685,17,1,,,36139,29,228,2023-06-15 17:17:45.593000000
54686,22,2,,,40000,3,228,2025-08-28 12:33:57.453000000
54688,23,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54689,32,5,,,39017,5,228,2023-02-27 21:10:06.847000000
54689,32,6,,,39016,5,228,2023-02-27 21:10:31.843000000
54694,2,1,,,36000,2,143,2015-10-12 14:31:37.967000000
54713,4,1,,,34209,41,364,2025-10-16 14:59:09.470000000
54715,4,1,,,34209,41,359,2025-10-16 14:59:09.470000000
54768,36,1,,,33457,17,378,2015-12-03 21:53:17.860000000
54768,38,1,,,33457,17,378,2015-12-03 21:53:17.860000000
54790,2,1,,,36425,18,228,2023-11-08 16:56:16.003000000
54795,42,1,,,38045,11,391,2020-07-15 23:58:23.357000000
54795,42,2,,,38047,7,391,2020-07-15 23:58:59.887000000
54799,58,1,,,35724,71,391,2023-08-18 14:04:57.850000000
54799,59,1,,,35724,71,391,2023-08-18 14:04:57.850000000
54799,62,1,,,35724,71,391,2023-08-18 14:04:57.850000000
54830,9,1,,,36021,42,228,2020-11-03 15:27:29.880000000
54832,14,1,,,35025,96,391,2023-11-27 16:34:43.223000000
54841,2,1,,,36408,2,143,2016-01-15 19:46:29.823000000
54842,2,1,,,36402,1,143,2016-01-18 12:54:01.480000000
54893,4,1,,,36132,4,360,2016-02-04 00:31:18.730000000
54893,4,2,,,36154,5,364,2016-02-04 00:31:49.430000000
54893,4,3,,,36155,2,360,2016-02-04 00:32:25.593000000
54894,4,1,,,36158,3,345,2016-02-04 00:38:22.530000000
54894,4,2,,,36159,2,345,2016-02-04 00:38:37.553000000
54894,4,3,,,36156,3,351,2016-02-04 00:39:03.307000000
54895,2,1,,,36187,3,364,2016-02-05 22:37:15.767000000
54895,2,2,,,36188,2,364,2016-02-05 22:37:15.783000000
54895,2,3,,,36095,3,360,2016-02-05 22:37:43.677000000
54896,3,1,,,36189,3,351,2016-02-05 22:39:06.017000000
54896,3,2,,,36192,2,351,2016-02-05 22:39:06.017000000
54896,3,3,,,36191,3,345,2016-02-05 22:39:22.100000000
54901,27,1,,,36021,42,228,2020-08-17 20:47:52.617000000
54916,2,1,,,36181,3,351,2016-02-18 01:17:42.220000000
54916,2,2,,,36185,3,345,2016-02-18 01:18:25.087000000
54916,2,3,,,36186,4,345,2016-02-18 01:18:25.087000000
54920,2,1,,,36400,1,143,2016-02-16 16:52:37.740000000
54926,23,1,57078,3,,,368,2019-10-02 21:12:48.383000000
54926,25,1,57078,3,,,368,2019-10-02 21:12:48.383000000
54927,3,1,,,36180,4,364,2016-02-18 01:13:07.060000000
54927,3,2,,,36179,3,364,2016-02-18 01:13:44.810000000
54927,3,3,,,36097,4,360,2016-02-18 01:14:08.960000000
54953,65,1,56902,11,,,147,2020-04-22 18:13:00.113000000
54953,65,2,56903,4,,,147,2020-04-16 18:51:48.477000000
54953,65,3,57476,5,,,147,2020-04-16 18:51:48.477000000
54953,65,5,,,34636,30,147,2020-04-16 18:52:18.467000000
54953,65,6,,,35490,54,147,2020-04-16 18:52:18.467000000
54953,65,7,,,36839,17,147,2020-04-16 18:52:18.467000000
54953,67,1,56902,11,,,147,2020-04-22 18:13:00.113000000
54953,67,2,56903,4,,,147,2020-04-16 18:51:48.477000000
54953,67,3,57476,5,,,147,2020-04-16 18:51:48.477000000
54953,67,5,,,34636,30,147,2020-04-16 18:52:18.467000000
54953,67,6,,,35490,54,147,2020-04-16 18:52:18.467000000
54953,67,7,,,36839,17,147,2020-04-16 18:52:18.467000000
54953,68,1,56902,11,,,147,2020-04-22 18:13:00.113000000
54953,68,2,56903,4,,,147,2020-04-16 18:51:48.477000000
54953,68,3,57476,5,,,147,2020-04-16 18:51:48.477000000
54953,68,5,,,34636,30,147,2020-04-16 18:52:18.467000000
54953,68,6,,,35490,54,147,2020-04-16 18:52:18.467000000
54953,68,7,,,36839,17,147,2020-04-16 18:52:18.467000000
54954,28,1,,,35395,11,331,2016-03-15 18:16:27.140000000
54965,3,1,,,36371,4,351,2016-03-18 19:39:59.257000000
54965,3,2,,,36374,2,351,2016-03-18 19:39:59.273000000
54965,3,3,,,36373,4,345,2016-03-18 19:40:17.167000000
54969,48,1,,,36524,8,364,2016-04-09 21:46:29.253000000
54969,51,1,,,36524,8,364,2016-04-09 21:46:29.253000000
54969,52,1,,,36524,8,364,2016-04-09 21:46:29.253000000
54975,14,1,,,36358,7,364,2016-04-01 21:36:07.737000000
54975,16,1,57037,21,,,364,2025-08-13 16:22:35.223000000
54975,16,2,,,36358,7,364,2016-04-01 21:36:07.737000000
54976,13,1,,,36362,4,345,2016-04-01 21:37:08.920000000
54976,15,1,57055,18,,,345,2025-08-13 16:52:15.357000000
54976,15,2,,,36362,4,345,2016-04-01 21:37:08.920000000
54978,3,1,57037,21,,,364,2025-08-13 16:22:35.223000000
54978,3,2,,,36317,3,360,2016-04-01 14:10:10.783000000
54978,3,3,,,36357,3,364,2016-04-01 14:07:33.003000000
54978,3,4,,,36358,6,364,2016-04-01 14:07:33.003000000
54979,4,1,57055,18,,,345,2025-08-13 16:52:15.357000000
54979,4,2,,,36359,3,351,2016-04-01 14:11:50.143000000
54979,4,3,,,36361,3,345,2016-04-01 14:11:30.440000000
54979,4,4,,,36362,4,345,2016-04-01 14:11:30.440000000
54980,2,1,,,35136,10,364,2016-03-22 23:13:48.430000000
54980,2,2,,,36178,2,364,2016-03-22 23:13:48.430000000
54980,2,3,,,36199,4,360,2016-03-22 23:12:36.433000000
54981,3,1,,,35136,37,354,2025-10-16 14:56:42.727000000
54981,3,2,,,36201,3,351,2016-03-22 23:36:38.940000000
54981,3,3,,,36203,3,345,2016-03-22 23:35:52.997000000
54981,3,4,,,36204,2,345,2016-03-22 23:35:19.767000000
54990,4,1,,,36524,8,360,2016-04-09 20:57:27.407000000
54991,4,1,,,36524,43,357,2025-10-28 12:19:30.880000000
54991,4,2,,,36526,3,345,2016-04-09 21:00:29.620000000
54992,39,1,,,36526,3,345,2016-04-09 21:47:59.360000000
54992,42,1,,,36526,3,345,2016-04-09 21:47:59.360000000
54992,43,1,,,36526,3,345,2016-04-09 21:47:59.360000000
54998,4,2,,,36668,3,364,2016-04-29 04:49:40.767000000
55001,64,1,59390,3,,,364,2023-08-18 20:01:25.053000000
55001,64,2,59459,4,,,364,2023-08-18 20:01:03.573000000
55001,64,3,,,36668,43,364,2024-12-23 11:37:48.060000000
55001,64,4,,,39586,9,364,2023-08-18 20:01:48.907000000
55001,65,1,59390,3,,,364,2023-08-18 20:01:25.053000000
55001,65,2,59459,4,,,364,2023-08-18 20:01:03.573000000
55001,65,3,,,36668,43,364,2024-12-23 11:37:48.060000000
55001,65,4,,,39586,9,364,2023-08-18 20:01:48.907000000
55001,67,1,59390,3,,,364,2023-08-18 20:01:25.053000000
55001,67,2,59459,4,,,364,2023-08-18 20:01:03.573000000
55001,67,3,,,36668,43,364,2024-12-23 11:37:48.060000000
55001,67,4,,,39586,9,364,2023-08-18 20:01:48.907000000
55003,2,1,,,36523,1,143,2016-04-13 18:23:50.437000000
55028,40,1,,,36678,10,364,2017-03-16 16:33:43.720000000
55028,42,1,,,36678,10,364,2017-03-16 16:33:43.720000000
55028,44,1,,,36678,10,364,2017-03-16 16:33:43.720000000
55028,45,1,,,36678,10,364,2017-03-16 16:33:43.720000000
55029,33,1,,,36680,9,345,2017-03-16 16:36:29.677000000
55029,35,1,,,36680,9,345,2017-03-16 16:36:29.677000000
55029,36,1,,,36680,9,345,2017-03-16 16:36:29.677000000
55030,62,1,59391,3,,,345,2023-08-18 20:03:29.823000000
55030,62,2,59460,4,,,345,2023-08-18 20:03:08.217000000
55030,62,3,,,36707,36,345,2023-08-18 17:58:52.767000000
55030,62,4,,,39587,6,345,2023-08-18 20:03:42.780000000
55030,63,1,59391,3,,,345,2023-08-18 20:03:29.823000000
55030,63,2,59460,4,,,345,2023-08-18 20:03:08.217000000
55030,63,3,,,36707,36,345,2023-08-18 17:58:52.767000000
55030,63,4,,,39587,6,345,2023-08-18 20:03:42.780000000
55031,3,1,,,36707,3,345,2016-04-29 04:56:49.417000000
55033,2,1,,,36364,2,360,2016-04-28 19:48:49.007000000
55033,2,2,,,36332,4,360,2016-04-28 19:48:49.023000000
55033,2,3,,,36363,3,364,2016-04-28 19:49:14.217000000
55033,3,1,,,36364,2,360,2016-04-28 19:48:49.007000000
55033,3,2,,,36332,4,360,2016-04-28 19:48:49.023000000
55033,3,3,,,36363,3,364,2016-04-28 19:49:14.217000000
55044,15,1,52953,12,,,364,2016-04-30 16:53:24.043000000
55044,17,1,52953,12,,,364,2016-04-30 16:53:24.043000000
55044,18,1,52953,12,,,364,2016-04-30 16:53:24.043000000
55045,13,1,52991,6,,,345,2016-04-30 16:57:54.460000000
55045,16,1,52991,6,,,345,2016-04-30 16:57:54.460000000
55045,17,1,52991,6,,,345,2016-04-30 16:57:54.460000000
55048,2,1,,,36335,2,364,2016-04-30 03:27:24.947000000
55048,2,2,,,36307,3,360,2016-04-30 03:27:50.813000000
55048,2,3,,,36334,3,364,2016-04-30 03:28:39.597000000
55049,3,1,,,36339,2,345,2016-04-30 13:42:37.930000000
55049,3,2,,,36338,4,345,2016-04-30 13:43:01.673000000
55049,3,3,,,36336,4,351,2016-04-30 13:43:24.607000000
55053,2,1,,,36538,2,364,2016-05-10 18:03:20.280000000
55055,2,1,,,36538,22,354,2025-10-16 14:58:23.120000000
55055,2,2,,,36569,2,345,2016-05-10 18:07:20.013000000
55056,3,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,4,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,5,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,7,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,9,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,13,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55056,14,1,,,36538,2,364,2016-05-10 18:02:25.070000000
55057,2,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,3,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,4,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,6,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,8,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,11,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,12,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55057,13,1,,,36569,2,345,2016-05-10 18:05:13.570000000
55069,24,1,,,34454,22,378,2016-08-10 18:44:03.120000000
55069,26,1,,,34454,22,378,2016-08-10 18:44:03.120000000
