"article_id","article_version","hcpc_modifier_code_id","hcpc_modifier_code_version","hcpc_modifier_group","last_updated","description"
"58710","85","59","15","6","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","7","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","8","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","9","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","10","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","11","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58710","85","59","15","12","2026-01-13 14:19:16","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","1","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","2","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","3","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","4","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","5","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","6","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","7","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","8","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","9","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","10","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","11","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58720","82","59","15","12","2026-01-13 15:55:19","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
"58726","80","59","15","1","2026-01-13 15:56:34","DISTINCT PROCEDURAL SERVICE: UNDER CERTAIN CIRCUMSTANCES, THE PHYSICIAN MAY NEED TO INDICATE THAT A PROCEDURE OR SERVICE WAS DISTINCT OR INDEPENDENT FROM OTHER SERVICES PERFORMED ON THE SAME DAY. MODIFIER -59 IS USED TO IDENTIFY PROCEDURES/SERVICES THAT ARE NOT NORMALLY REPORTED TOGETHER, BUT ARE APPROPRIATE UNDER THE CIRCUMSTANCES. THIS MAY REPRESENT A DIFFERENT SESSION OR PATIENT ENCOUNTER, DIFFERENT PROCEDURE OR SURGERY, DIFFERNET SITE OR ORGAN SYSTEM, SEPARATE INCISION/EXCISION, SEPARATE LESION, OR SEPARATE INJURY (OR AREA OF INJURY IN EXTENSIVE INJURIES) NOT ORDINARILY ENCOUNTERED OR PERFORMED ON THE SAME DAY BY THE SAME PHYSICIAN. HOWEVER, WHAN ANOTHER ALREADY ESTABLISHED MODIFIER IS APPROPRIATE IT SHOULD BE USED RATHER THAN MODIFIER -59. ONLY IF NO MORE DESCRIPTIVE MODIFIER IS AVAILABLE, AND THE USE OF MODIFIER -59 BEST EXPLAINS THE CIRCUMSTANCES, SHOULD MODIFIER -59 BE USED. MODIFIER CODE 09959 MAY BE USED AS AN ALTERNATE TO MODIFIER -59."
